,test/loss/total,_step,_runtime,train/loss/0,train/loss/5,train/loss/8,test/accuracy/5,test/accuracy/9,train/accuracy/5,train/loss/total,train/accuracy/total,test/accuracy/0,test/accuracy/8,train/accuracy/3,test/loss/0,test/loss/2,test/accuracy/2,test/accuracy/7,train/accuracy/2,train/loss/1,train/loss/3,train/loss/9,test/accuracy/1,test/accuracy/4,test/loss/7,test/loss/9,test/accuracy/6,train/accuracy/4,train/accuracy/9,test/loss/3,test/loss/8,train/loss/2,train/accuracy/0,train/accuracy/7,train/accuracy/8,train/accuracy/6,_timestamp,test/loss/1,test/loss/6,train/loss/6,train/loss/7,test/accuracy/3,train/accuracy/1,test/loss/4,test/loss/5,train/loss/4,test/accuracy/total
134,6.4658613204956055,3216,74.44629645347595,0.029971003532409668,12.28367805480957,13.120293617248535,0.0,0.0,0.0,6.339111804962158,0.5016000270843506,0.9969387650489807,0.0,0.9799380302429199,0.015115681104362011,0.09094029664993286,0.9718992114067078,0.0,0.9691171646118164,0.03513079509139061,0.061417605727910995,15.211529731750488,0.9973568320274353,0.9857434034347534,11.982224464416504,15.744556427001953,0.0,0.9871619343757629,0.0,0.028891023248434067,13.463292121887207,0.10080669820308685,0.9907141923904419,0.0,0.0,0.0,1681588480.4844913,0.018438417464494705,12.372090339660645,11.812719345092773,11.957210540771484,0.9930692911148071,0.9906556010246277,0.03769538179039955,12.660459518432617,0.04887847602367401,0.5083000063896179
135,6.489799976348877,3240,75.00997471809387,0.022502470761537552,12.413811683654785,13.193366050720215,0.0,0.0,0.0,6.361845016479492,0.5017666816711426,0.9969387650489807,0.0,0.9809166789054871,0.012154295109212399,0.07926400005817413,0.9748061895370483,0.0,0.9729775190353394,0.0495343916118145,0.05863777548074722,15.123682975769043,0.9955947399139404,0.9857434034347534,12.070236206054688,15.647616386413574,0.0,0.9851078391075134,0.0,0.02798432670533657,13.5556058883667,0.08701387047767639,0.9927401542663574,0.0,0.0,0.0,1681588481.0481696,0.02965720370411873,12.404207229614258,11.844372749328613,12.050799369812012,0.9930692911148071,0.9878374338150024,0.04263283312320709,12.799842834472656,0.0533774234354496,0.508400022983551
136,6.429234027862549,3264,75.57772850990295,0.030993454158306122,12.402145385742188,13.218412399291992,0.0,0.0,0.0,6.3095831871032715,0.5017833113670349,0.9969387650489807,0.0,0.9766759276390076,0.016723711043596268,0.05339407920837402,0.9806201457977295,0.0,0.981537401676178,0.04180024564266205,0.06910765916109085,14.791607856750488,0.9964757561683655,0.9847250580787659,12.010400772094727,15.291034698486328,0.0,0.9816843271255493,0.0,0.03409503027796745,13.546030044555664,0.06205658242106438,0.9905453324317932,0.0,0.0,0.0,1681588481.6159234,0.023655766621232033,12.248329162597656,11.719827651977539,11.967659950256348,0.9900990128517151,0.9891723394393921,0.057941779494285583,12.779801368713379,0.0706290751695633,0.5087000131607056
137,6.414534091949463,3288,76.19048643112183,0.02244446612894535,12.406049728393555,13.160377502441406,0.0,0.0,0.0,6.299449920654297,0.5016499757766724,0.9969387650489807,0.0,0.9771652221679688,0.012835525907576084,0.0730196163058281,0.9738371968269348,0.0,0.9746559262275696,0.027488304302096367,0.07172757387161255,14.77395248413086,0.9973568320274353,0.9847250580787659,11.957963943481445,15.275010108947754,0.0,0.9804861545562744,0.0,0.03363112360239029,13.473862648010254,0.08195406198501587,0.99307781457901,0.0,0.0,0.0,1681588482.2286813,0.013882478699088097,12.240565299987793,11.731986999511719,11.92669677734375,0.9881188273429871,0.9924354553222656,0.05987415835261345,12.773098945617676,0.07278415560722351,0.5078999996185303
138,6.590505599975586,3312,76.76157069206238,0.026934614405035973,12.703524589538574,13.408967018127441,0.0,0.0,0.0,6.460068702697754,0.5019000172615051,0.9969387650489807,0.0,0.9848312139511108,0.013877254910767078,0.09556683152914047,0.9728682041168213,0.0,0.9679422378540039,0.04178352281451225,0.047401174902915955,15.396438598632812,0.9955947399139404,0.9877800345420837,12.1876859664917,15.928995132446289,0.0,0.9871619343757629,0.0,0.02131800726056099,13.777249336242676,0.10481716692447662,0.9913895130157471,0.0,0.0,0.0,1681588482.7997656,0.023243462666869164,12.528728485107422,11.967886924743652,12.168071746826172,0.9940593838691711,0.989320695400238,0.03710445389151573,13.100472450256348,0.04685951769351959,0.5084999799728394
139,6.589192867279053,3336,77.29318428039551,0.022890321910381317,12.360992431640625,13.141997337341309,0.0,0.0,0.0,6.455862522125244,0.5018166899681091,0.9969387650489807,0.0,0.9742293357849121,0.0118399104103446,0.08266497403383255,0.9728682041168213,0.0,0.9723061323165894,0.03729034587740898,0.07815530151128769,15.701985359191895,0.9964757561683655,0.9908350110054016,12.091812133789062,16.255245208740234,0.0,0.9902430772781372,0.0,0.03899247571825981,13.514829635620117,0.08971592038869858,0.9927401542663574,0.0,0.0,0.0,1681588483.3313792,0.019338281825184822,12.89731216430664,12.303011894226074,12.070343971252441,0.9891089200973511,0.9905072450637817,0.026347175240516663,12.731857299804688,0.0354691743850708,0.508400022983551
140,0.04842926189303398,12600,283.26542139053345,0.01978064887225628,0.043899212032556534,0.06997133046388626,0.9910314083099365,0.973240852355957,0.9863494038581848,0.04940921068191528,0.9847333431243896,0.9938775300979614,0.9804928302764893,0.979448676109314,0.026862774044275284,0.0671660378575325,0.9748061895370483,0.9844357967376709,0.9759986400604248,0.024508729577064514,0.06047411262989044,0.10006948560476303,0.9947136640548706,0.9867616891860962,0.049075230956077576,0.09042592346668243,0.9843423962593079,0.9885313510894775,0.9712556600570679,0.044737011194229126,0.06765793263912201,0.07149682939052582,0.9932466745376587,0.9870710372924805,0.9769270420074463,0.9950997233390808,1681588689.3036163,0.020327895879745483,0.04350946098566055,0.017714081332087517,0.040821678936481476,0.9841583967208862,0.9925838112831116,0.03812333196401596,0.03776698186993599,0.048294492065906525,0.9847999811172485
141,6.552713394165039,3384,78.3585307598114,0.018697787076234818,12.588539123535156,13.223491668701172,0.0,0.0,0.0,6.424315929412842,0.5023999810218811,0.9969387650489807,0.0,0.981242835521698,0.01056420337408781,0.08708838373422623,0.9748061895370483,0.0,0.9714669585227966,0.03490656614303589,0.060664281249046326,15.348636627197266,0.9964757561683655,0.9867616891860962,12.099396705627441,15.881120681762695,0.0,0.9878466129302979,0.0,0.028172748163342476,13.584662437438965,0.0953662320971489,0.99375319480896,0.0,0.0,0.0,1681588484.3967257,0.01805289089679718,12.60749340057373,12.045490264892578,12.083561897277832,0.9920791983604431,0.9912489056587219,0.03502371162176132,12.972979545593262,0.044825710356235504,0.5084999799728394
142,6.606584548950195,3408,78.89970827102661,0.02184082753956318,12.545719146728516,13.225138664245605,0.0,0.0,0.0,6.475217819213867,0.5023499727249146,0.9969387650489807,0.0,0.9763497114181519,0.012007431127130985,0.0713203176856041,0.9757751822471619,0.0,0.9759986400604248,0.039757199585437775,0.0720188170671463,15.604634284973145,0.9964757561683655,0.9908350110054016,12.169647216796875,16.145872116088867,0.0,0.9899007081985474,0.0,0.03537020459771156,13.592572212219238,0.07904043048620224,0.9932466745376587,0.0,0.0,0.0,1681588484.9379032,0.021143952384591103,12.860245704650879,12.277322769165039,12.147453308105469,0.9891089200973511,0.9899140000343323,0.02831147611141205,12.928350448608398,0.037585869431495667,0.5087000131607056
143,6.574333667755127,3432,79.41687870025635,0.027550680562853813,12.678261756896973,13.403483390808105,0.0,0.0,0.0,6.451841831207275,0.5022833347320557,0.9969387650489807,0.0,0.9783069491386414,0.014971009455621243,0.07048847526311874,0.9738371968269348,0.0,0.9751594662666321,0.026365984231233597,0.0669843852519989,15.306254386901855,0.9982379078865051,0.9857434034347534,12.184755325317383,15.830927848815918,0.0,0.9861348867416382,0.0,0.03174225613474846,13.722268104553223,0.08001147955656052,0.9924024939537048,0.0,0.0,0.0,1681588485.4550736,0.012786145322024822,12.581761360168457,12.043891906738281,12.146282196044922,0.9881188273429871,0.9922871589660645,0.04016895964741707,13.06249713897705,0.051426179707050323,0.5080999732017517
144,6.800717830657959,3456,79.95318365097046,0.03234786540269852,13.445250511169434,14.011002540588379,0.0,0.0,0.0,6.665009498596191,0.5010833144187927,0.9969387650489807,0.0,0.9907029867172241,0.015776561573147774,0.11413072049617767,0.9660852551460266,0.0,0.9590466618537903,0.06053504720330238,0.026874903589487076,15.664815902709961,0.992951512336731,0.9898167252540588,12.546577453613281,16.203319549560547,0.0,0.9892160296440125,0.0,0.010845677927136421,14.402225494384766,0.13013479113578796,0.9897011518478394,0.0,0.0,0.0,1681588485.9913785,0.03800327330827713,12.666004180908203,12.09543228149414,12.525472640991211,0.998019814491272,0.9842776656150818,0.033530738204717636,13.876778602600098,0.04327692463994026,0.5080999732017517
145,6.6433587074279785,3480,80.5120358467102,0.027809053659439087,12.627548217773438,13.378010749816895,0.0,0.0,0.0,6.51262092590332,0.5027166604995728,0.9969387650489807,0.0,0.9774914383888245,0.014962395653128624,0.06430161744356155,0.9767441749572754,0.0,0.9791876673698425,0.03293442726135254,0.07045590132474899,15.674595832824707,0.9973568320274353,0.9898167252540588,12.283077239990234,16.22431182861328,0.0,0.9885313510894775,0.0,0.034779418259859085,13.716498374938965,0.07210506498813629,0.9920648336410522,0.0,0.0,0.0,1681588486.5502307,0.01650351472198963,12.842179298400879,12.266885757446289,12.243566513061523,0.9891089200973511,0.991545557975769,0.030283870175480843,13.01452350616455,0.039493050426244736,0.5088000297546387
146,6.740306854248047,3504,81.05144667625427,0.02597496658563614,13.156596183776855,13.8071928024292,0.0,0.0,0.0,6.605344772338867,0.5023833513259888,0.9969387650489807,0.0,0.9885826110839844,0.013645759783685207,0.09113305807113647,0.9738371968269348,0.0,0.9697884917259216,0.05286847800016403,0.034252993762493134,15.565260887145996,0.9947136640548706,0.9887983798980713,12.485831260681152,16.099164962768555,0.0,0.9888736605644226,0.0,0.01507407333701849,14.181735038757324,0.10158537328243256,0.9917271733283997,0.0,0.0,0.0,1681588487.0896416,0.032204125076532364,12.737096786499023,12.160652160644531,12.461256980895996,0.996039628982544,0.9867991805076599,0.0343693345785141,13.582374572753906,0.043325211852788925,0.5088000297546387
147,6.561926364898682,3528,81.5804750919342,0.02014142833650112,12.554360389709473,13.228589057922363,0.0,0.0,0.0,6.436675071716309,0.5023999810218811,0.9969387650489807,0.0,0.9719458222389221,0.011825279332697392,0.05575606971979141,0.979651153087616,0.0,0.9820409417152405,0.031113453209400177,0.08367691189050674,15.31558895111084,0.9973568320274353,0.9877800345420837,12.172954559326172,15.842191696166992,0.0,0.9866483807563782,0.0,0.04264163598418236,13.558053970336914,0.06207482889294624,0.9935843348503113,0.0,0.0,0.0,1681588487.61867,0.016113029792904854,12.745550155639648,12.1869535446167,12.134394645690918,0.987128734588623,0.991545557975769,0.03649542108178139,12.935636520385742,0.04692401364445686,0.5087000131607056
148,6.666800022125244,3552,82.12980675697327,0.02715562842786312,12.856416702270508,13.509723663330078,0.0,0.0,0.0,6.534929275512695,0.5029333233833313,0.9969387650489807,0.0,0.9776545166969299,0.015085929073393345,0.047609925270080566,0.9854651093482971,0.0,0.9840550422668457,0.043906815350055695,0.06527062505483627,15.507282257080078,0.9964757561683655,0.9887983798980713,12.350810050964355,16.042158126831055,0.0,0.9880177974700928,0.0,0.03234920650720596,13.856545448303223,0.055177051573991776,0.9922336935997009,0.0,0.0,0.0,1681588488.1680017,0.024555973708629608,12.839507102966309,12.261106491088867,12.306500434875488,0.9891089200973511,0.989320695400238,0.03421501815319061,13.262609481811523,0.04376298189163208,0.5095000267028809
149,6.693507671356201,3576,82.64761352539062,0.022874195128679276,13.049338340759277,13.618474960327148,0.0,0.0,0.0,6.564732074737549,0.5028666853904724,0.9969387650489807,0.0,0.983526349067688,0.012749582529067993,0.08107203245162964,0.9738371968269348,0.0,0.9719704389572144,0.02730286493897438,0.05108670890331268,15.55612850189209,0.9973568320274353,0.9867616891860962,12.36457347869873,16.09080696105957,0.0,0.9887024760246277,0.0,0.02246244251728058,13.956449508666992,0.09125808626413345,0.9934154748916626,0.0,0.0,0.0,1681588488.6858084,0.013015029951930046,12.759353637695312,12.198359489440918,12.337449073791504,0.9940593838691711,0.9924354553222656,0.03371954709291458,13.458405494689941,0.044149249792099,0.5087000131607056
150,6.714130401611328,3600,83.17031526565552,0.021283041685819626,12.956088066101074,13.562397003173828,0.0,0.0,0.0,6.580321788787842,0.5033666491508484,0.9969387650489807,0.0,0.9818952679634094,0.01232968270778656,0.06080986559391022,0.9777131676673889,0.0,0.9810339212417603,0.038278739899396896,0.05665457621216774,15.653467178344727,0.9964757561683655,0.9887983798980713,12.424652099609375,16.195873260498047,0.0,0.9890448451042175,0.0,0.026609765365719795,13.918644905090332,0.06878987699747086,0.99307781457901,0.0,0.0,0.0,1681588489.2085102,0.020370345562696457,12.934396743774414,12.349595069885254,12.392518997192383,0.9920791983604431,0.9903589487075806,0.03308619186282158,13.365349769592285,0.04158336669206619,0.5090000033378601
151,6.798001766204834,3624,83.70801520347595,0.03385331481695175,13.335015296936035,13.902641296386719,0.0,0.0,0.0,6.663360595703125,0.5030666589736938,0.9969387650489807,0.0,0.9861360192298889,0.017753850668668747,0.06023221090435982,0.9806201457977295,0.0,0.97935551404953,0.0484827496111393,0.04002894461154938,15.723926544189453,0.9955947399139404,0.9877800345420837,12.559836387634277,16.25919532775879,0.0,0.9895583987236023,0.0,0.01773359812796116,14.263862609863281,0.07157079130411148,0.9897011518478394,0.0,0.0,0.0,1681588489.74621,0.02797088772058487,12.873968124389648,12.29372501373291,12.520263671875,0.996039628982544,0.9878374338150024,0.030875466763973236,13.763656616210938,0.03998101130127907,0.5095000267028809
152,4.457596302032471,3648,84.26094651222229,0.1101241260766983,0.3579631745815277,10.569250106811523,0.8968609571456909,0.0,0.886921226978302,4.376575946807861,0.5547666549682617,0.9846938848495483,0.0,0.7721415758132935,0.060995787382125854,0.10460981726646423,0.9660852551460266,0.0,0.9622356295585632,0.07263779640197754,0.5906195640563965,12.280801773071289,0.9867841601371765,0.9745417237281799,9.87588882446289,12.698220252990723,0.0,0.9756932854652405,0.0,0.5505565404891968,10.9221830368042,0.11904614418745041,0.9609994888305664,0.0,0.0,0.0,1681588490.2991414,0.0520489439368248,10.230323791503906,9.835238456726074,9.823660850524902,0.7772276997566223,0.9817561507225037,0.08166341483592987,0.3465534448623657,0.0911247655749321,0.5623999834060669
153,4.183978080749512,3672,84.86290502548218,0.059519413858652115,0.355957567691803,10.020634651184082,0.8822869658470154,0.0,0.8791735768318176,4.101655006408691,0.5747500061988831,0.9908163547515869,0.0,0.9280704855918884,0.03514367714524269,0.07148168981075287,0.9806201457977295,0.0,0.9765021800994873,0.06274931877851486,0.20472554862499237,11.69174575805664,0.9947136640548706,0.981670081615448,9.414411544799805,12.099885940551758,0.0,0.9842519760131836,0.0,0.16000443696975708,10.341123580932617,0.08251974731683731,0.9826101660728455,0.0,0.0,0.0,1681588490.9011,0.04108327999711037,9.590209007263184,9.190436363220215,9.361763000488281,0.9524752497673035,0.9850192666053772,0.063353031873703,0.3527526557445526,0.07221514731645584,0.5824999809265137
154,0.05170648917555809,12432,279.4459927082062,0.011816549114882946,0.05032575502991676,0.06423604488372803,0.9887892603874207,0.9742318987846375,0.9846891760826111,0.05037768557667732,0.9847166538238525,0.9959183931350708,0.9835729002952576,0.9858098030090332,0.017431294545531273,0.06081116199493408,0.979651153087616,0.9776264429092407,0.9798589944839478,0.03399036452174187,0.048053860664367676,0.09416525065898895,0.992951512336731,0.981670081615448,0.06154371798038483,0.08624926209449768,0.9770354628562927,0.9849366545677185,0.9724323153495789,0.03275831416249275,0.06539540737867355,0.06178424879908562,0.9964544773101807,0.9830806255340576,0.9798325300216675,0.9898614287376404,1681588685.4841876,0.027479590848088264,0.07235512882471085,0.03338523954153061,0.05168773978948593,0.9891089200973511,0.9896173477172852,0.04911239072680473,0.046432409435510635,0.05657863989472389,0.9840999841690063
155,4.420687198638916,3720,85.9334225654602,0.06050777807831764,0.4679076075553894,10.73725414276123,0.818385660648346,0.0,0.8144254088401794,4.331099987030029,0.5737000107765198,0.9928571581840515,0.0,0.9787963032722473,0.03660352900624275,0.09055250138044357,0.9767441749572754,0.0,0.9676066040992737,0.05993585288524628,0.06802413612604141,12.392714500427246,0.9938325881958008,0.9887983798980713,10.069037437438965,12.82378101348877,0.0,0.9878466129302979,0.0,0.03946906328201294,11.051592826843262,0.1091361790895462,0.9827790260314941,0.0,0.0,0.0,1681588491.9716175,0.03955225273966789,9.883193016052246,9.442814826965332,10.016953468322754,0.9910891056060791,0.9862058758735657,0.04372609034180641,0.47907882928848267,0.05357232689857483,0.5810999870300293
156,4.473865509033203,3744,86.45816278457642,0.04912259057164192,0.2347307652235031,10.861139297485352,0.9215246438980103,0.0,0.9247371554374695,4.383960723876953,0.5812333226203918,0.9928571581840515,0.0,0.940303385257721,0.03125004842877388,0.06091472506523132,0.9835271239280701,0.0,0.9781805872917175,0.04920634627342224,0.16439972817897797,12.577459335327148,0.9964757561683655,0.9867616891860962,10.109232902526855,13.019371032714844,0.0,0.9876754283905029,0.0,0.1158963218331337,11.186445236206055,0.07271480560302734,0.9849738478660583,0.0,0.0,0.0,1681588492.4963577,0.029340503737330437,10.248360633850098,9.802484512329102,10.057537078857422,0.9663366079330444,0.9884307384490967,0.04283079877495766,0.2358568161725998,0.052705153822898865,0.5885999798774719
157,4.562126159667969,3768,86.97952628135681,0.04329787939786911,0.22670887410640717,11.011204719543457,0.9226457476615906,0.0,0.9273197054862976,4.467893123626709,0.5821499824523926,0.9928571581840515,0.0,0.9414451122283936,0.0281324815005064,0.06138839200139046,0.9825581312179565,0.0,0.97801274061203,0.04486149176955223,0.16293203830718994,12.937190055847168,0.9973568320274353,0.9898167252540588,10.268393516540527,13.395724296569824,0.0,0.9902430772781372,0.0,0.1103372573852539,11.336549758911133,0.07284566015005112,0.9869998097419739,0.0,0.0,0.0,1681588493.0177212,0.02574911154806614,10.474953651428223,10.005049705505371,10.215412139892578,0.9693069458007812,0.9896173477172852,0.033675435930490494,0.2327379584312439,0.04337496683001518,0.5892999768257141
158,4.628134250640869,3792,87.53923511505127,0.04005792737007141,0.24902404844760895,11.315604209899902,0.902466356754303,0.0,0.9118244051933289,4.533820152282715,0.5822333097457886,0.9928571581840515,0.0,0.9616702198982239,0.02629055455327034,0.06033701077103615,0.9844961166381836,0.0,0.97801274061203,0.05907174199819565,0.10929800570011139,12.96937084197998,0.9938325881958008,0.9867616891860962,10.51762580871582,13.413432121276855,0.0,0.9878466129302979,0.0,0.06658899784088135,11.65259075164795,0.07131464034318924,0.9878439903259277,0.0,0.0,0.0,1681588493.57743,0.03698055446147919,10.559317588806152,10.093205451965332,10.465213775634766,0.9821782112121582,0.9857609272003174,0.04089021682739258,0.2603229880332947,0.04967362806200981,0.5882999897003174
159,4.627328872680664,3816,88.07526326179504,0.05107033997774124,0.21029332280158997,11.512918472290039,0.9248878955841064,0.0,0.9286109805107117,4.539222717285156,0.5836166739463806,0.9928571581840515,0.0,0.9652585387229919,0.03290345147252083,0.06377335637807846,0.9835271239280701,0.0,0.9759986400604248,0.05460861325263977,0.10131631046533585,12.828216552734375,0.9938325881958008,0.9867616891860962,10.622644424438477,13.253680229187012,0.0,0.9856213331222534,0.0,0.06262040883302689,11.849538803100586,0.07730726897716522,0.9851426482200623,0.0,0.0,0.0,1681588494.1134582,0.033878009766340256,10.43374252319336,10.004643440246582,10.571460723876953,0.9821782112121582,0.9873924851417542,0.049082912504673004,0.21896342933177948,0.05924567952752113,0.5902000069618225
160,4.668399810791016,3840,88.61284756660461,0.03715051710605621,0.18106576800346375,11.514090538024902,0.9383407831192017,0.0,0.942077100276947,4.575596809387207,0.5842999815940857,0.9928571581840515,0.0,0.9543304443359375,0.024955689907073975,0.06785319745540619,0.981589138507843,0.0,0.9751594662666321,0.04976613074541092,0.12025174498558044,13.054590225219727,0.9947136640548706,0.9867616891860962,10.625944137573242,13.4942045211792,0.0,0.9876754283905029,0.0,0.07607144117355347,11.859935760498047,0.08010558784008026,0.988350510597229,0.0,0.0,0.0,1681588494.6510425,0.029437150806188583,10.624113082885742,10.168778419494629,10.5800142288208,0.9772277474403381,0.9887273907661438,0.04054038226604462,0.1915469765663147,0.049780651926994324,0.5907999873161316
161,4.712471008300781,3864,89.13539981842041,0.047618359327316284,0.1501731127500534,11.685958862304688,0.9517937302589417,0.0,0.9527762532234192,4.622171878814697,0.5847333073616028,0.9918367266654968,0.0,0.9455227255821228,0.03152566775679588,0.043461672961711884,0.9883720874786377,0.0,0.9838871955871582,0.052342355251312256,0.14968591928482056,13.119248390197754,0.9955947399139404,0.9867616891860962,10.761476516723633,13.557365417480469,0.0,0.9868195652961731,0.0,0.09715399146080017,12.013078689575195,0.0521664135158062,0.9858179688453674,0.0,0.0,0.0,1681588495.1735947,0.031106846407055855,10.742375373840332,10.290961265563965,10.698113441467285,0.9722772240638733,0.9872441291809082,0.042525142431259155,0.15656518936157227,0.052412692457437515,0.592199981212616
162,4.738668918609619,3888,89.64620900154114,0.04585300758481026,0.12365584075450897,11.85438346862793,0.9607623219490051,0.0,0.9621840715408325,4.65045690536499,0.5853833556175232,0.9928571581840515,0.0,0.9481324553489685,0.030432142317295074,0.06177081540226936,0.9825581312179565,0.0,0.9759986400604248,0.04793206602334976,0.14078156650066376,13.150684356689453,0.9947136640548706,0.9857434034347534,10.754610061645508,13.580677032470703,0.0,0.9880177974700928,0.0,0.09199072420597076,12.203767776489258,0.07400930672883987,0.9858179688453674,0.0,0.0,0.0,1681588495.684404,0.028421927243471146,10.819488525390625,10.386316299438477,10.709403991699219,0.9742574095726013,0.9890240430831909,0.04090138152241707,0.13183626532554626,0.052071116864681244,0.5924999713897705
163,4.714206218719482,3912,90.16589212417603,0.029727060347795486,0.13939674198627472,11.695024490356445,0.9596412777900696,0.0,0.9560966491699219,4.625773906707764,0.585183322429657,0.9928571581840515,0.0,0.9468275904655457,0.02125249058008194,0.06929540634155273,0.9786821603775024,0.0,0.9749916195869446,0.02979985438287258,0.1465950608253479,13.112801551818848,0.9964757561683655,0.9867616891860962,10.711164474487305,13.547159194946289,0.0,0.9861348867416382,0.0,0.09366269409656525,12.018397331237793,0.07937239855527878,0.989870011806488,0.0,0.0,0.0,1681588496.204087,0.015472264029085636,10.832292556762695,10.392919540405273,10.659915924072266,0.9742574095726013,0.9922871589660645,0.04239269718527794,0.14856278896331787,0.05422690138220787,0.5922999978065491
164,4.8089399337768555,3936,90.71663427352905,0.031405214220285416,0.1872355043888092,11.831883430480957,0.9349775910377502,0.0,0.9372809529304504,4.713435649871826,0.5859166383743286,0.9928571581840515,0.0,0.9639536738395691,0.02199794165790081,0.04599267244338989,0.9874030947685242,0.0,0.9823766350746155,0.04253321886062622,0.1058918833732605,13.414012908935547,0.9955947399139404,0.9867616891860962,11.06193733215332,13.860567092895508,0.0,0.9881889820098877,0.0,0.05997766554355621,12.15035343170166,0.05450819060206413,0.9902076721191406,0.0,0.0,0.0,1681588496.7548292,0.023686181753873825,10.98455810546875,10.506255149841309,10.990601539611816,0.9811881184577942,0.9897656440734863,0.03958380967378616,0.2011280357837677,0.04859660938382149,0.5916000008583069
165,4.831282138824463,3960,91.26064705848694,0.04400798678398132,0.09243179857730865,12.150924682617188,0.9719731211662292,0.0,0.9730677008628845,4.744332313537598,0.5856666564941406,0.9928571581840515,0.0,0.9429130554199219,0.029611648991703987,0.06974567472934723,0.9806201457977295,0.0,0.9743202328681946,0.0409688763320446,0.1484203189611435,13.340344429016113,0.9955947399139404,0.9837067127227783,10.971495628356934,13.772006034851074,0.0,0.9863060712814331,0.0,0.09831584990024567,12.50732421875,0.0814421996474266,0.9866621494293213,0.0,0.0,0.0,1681588497.298842,0.023327674716711044,11.061262130737305,10.636534690856934,10.934122085571289,0.9693069458007812,0.9897656440734863,0.04430697113275528,0.09984435886144638,0.05489955469965935,0.5927000045776367
166,4.859343528747559,3984,91.76896023750305,0.0344291552901268,0.1385858952999115,12.0821533203125,0.9551569223403931,0.0,0.9555432796478271,4.7659687995910645,0.5871166586875916,0.9928571581840515,0.0,0.962975025177002,0.02383360266685486,0.053385742008686066,0.9864341020584106,0.0,0.9796911478042603,0.04780563339591026,0.10209383070468903,13.515979766845703,0.9947136640548706,0.9867616891860962,11.1439208984375,13.953320503234863,0.0,0.9888736605644226,0.0,0.05958355590701103,12.417346954345703,0.0637655183672905,0.9890258312225342,0.0,0.0,0.0,1681588497.8071551,0.02802296355366707,11.087506294250488,10.61826229095459,11.0884428024292,0.9831683039665222,0.9894689917564392,0.03673763945698738,0.152180477976799,0.04579971730709076,0.5934000015258789
167,4.904513835906982,4008,92.27088499069214,0.030208837240934372,0.1114719957113266,11.93111515045166,0.9652466177940369,0.0,0.9662423729896545,4.805507659912109,0.5858166813850403,0.9928571581840515,0.0,0.9455227255821228,0.020256759598851204,0.09625354409217834,0.9718992114067078,0.0,0.965760350227356,0.029305249452590942,0.1433829665184021,13.942720413208008,0.9964757561683655,0.9928717017173767,10.960474967956543,14.408994674682617,0.0,0.9928106665611267,0.0,0.09282168745994568,12.28215503692627,0.10865539312362671,0.9912206530570984,0.0,0.0,0.0,1681588498.30908,0.014578850008547306,11.398197174072266,10.888470649719238,10.925110816955566,0.9722772240638733,0.9921388030052185,0.021767087280750275,0.11877285689115524,0.03170907869935036,0.5924999713897705
168,4.872241973876953,4032,92.77938914299011,0.043015554547309875,0.09593233466148376,12.378618240356445,0.9663677215576172,0.0,0.9717764258384705,4.7875189781188965,0.5871333479881287,0.9928571581840515,0.0,0.9554721713066101,0.02912352792918682,0.05283491685986519,0.9864341020584106,0.0,0.9788519740104675,0.040750108659267426,0.11625313758850098,13.292949676513672,0.9955947399139404,0.9837067127227783,11.244361877441406,13.708362579345703,0.0,0.9852790236473083,0.0,0.07234945148229599,12.713584899902344,0.0639733225107193,0.9856491684913635,0.0,0.0,0.0,1681588498.817584,0.0232830960303545,11.089578628540039,10.672499656677246,11.1868257522583,0.9792079329490662,0.9902105927467346,0.04845022037625313,0.10592764616012573,0.060820143669843674,0.5938000082969666
169,4.941695213317871,4056,93.30258226394653,0.04293588548898697,0.13731037080287933,12.291695594787598,0.9540358781814575,0.0,0.9557276964187622,4.844320297241211,0.5880666375160217,0.9918367266654968,0.0,0.9712934494018555,0.02855706959962845,0.04396621137857437,0.9893410801887512,0.0,0.982880175113678,0.052189070731401443,0.08547370880842209,13.752592086791992,0.9938325881958008,0.9877800345420837,11.383233070373535,14.199158668518066,0.0,0.9905853867530823,0.0,0.047425709664821625,12.63021183013916,0.05377287417650223,0.9866621494293213,0.0,0.0,0.0,1681588499.3407772,0.030918216332793236,11.234338760375977,10.75190258026123,11.310474395751953,0.9881188273429871,0.9879857897758484,0.032790105789899826,0.1515294462442398,0.04133881628513336,0.593999981880188
170,4.875556468963623,4080,93.89106559753418,0.026282036677002907,0.13716760277748108,12.212053298950195,0.9551569223403931,0.0,0.9549898505210876,4.78294038772583,0.5879999995231628,0.9928571581840515,0.0,0.9725982546806335,0.019326940178871155,0.07215014100074768,0.9777131676673889,0.0,0.9741523861885071,0.03138681873679161,0.08234502375125885,13.488080024719238,0.9973568320274353,0.9867616891860962,11.191895484924316,13.913981437683105,0.0,0.9880177974700928,0.0,0.04464755579829216,12.545570373535156,0.08138474076986313,0.9920648336410522,0.0,0.0,0.0,1681588499.9292605,0.016780328005552292,11.129334449768066,10.666459083557129,11.13725471496582,0.9881188273429871,0.9919905066490173,0.03740621358156204,0.15193861722946167,0.04852990806102753,0.5932999849319458
