,test/loss/7,test/loss/8,train/loss/0,train/loss/7,test/accuracy/2,test/accuracy/5,train/accuracy/3,train/accuracy/4,train/loss/4,train/loss/6,test/accuracy/8,test/accuracy/9,test/loss/total,train/accuracy/0,train/accuracy/1,train/accuracy/5,train/accuracy/6,train/accuracy/8,train/accuracy/9,_runtime,test/loss/2,test/loss/3,test/loss/9,train/loss/3,train/loss/8,test/accuracy/7,test/accuracy/total,test/loss/6,train/loss/1,train/loss/2,test/accuracy/6,_step,test/loss/5,test/accuracy/0,train/loss/total,train/accuracy/total,test/loss/1,train/loss/5,_timestamp,test/loss/0,train/loss/9,test/accuracy/1,train/accuracy/2,train/accuracy/7,test/loss/4,test/accuracy/3,test/accuracy/4
138,10.465776443481445,9.423087120056152,2.3429155349731445,10.465776443481445,0.259799987077713,0.18359999358654022,0.20239999890327454,0.26159998774528503,2.7217485904693604,10.339159965515137,0.0020000000949949026,0.03280000016093254,5.590354919433594,0.3598000109195709,0.38119998574256897,0.18359999358654022,0.00139999995008111,0.0020000000949949026,0.03280000016093254,162.93138980865479,3.019533634185791,3.017251968383789,8.799875259399414,3.017251968383789,9.423087120056152,0.01080000028014183,0.16954000294208527,10.339159965515137,2.6455721855163574,3.019533634185791,0.00139999995008111,3312,3.1286261081695557,0.3598000109195709,5.590354919433594,0.16954000294208527,2.6455721855163574,3.1286261081695557,1681648265.666941,2.3429155349731445,8.799875259399414,0.38119998574256897,0.259799987077713,0.01080000028014183,2.7217485904693604,0.20239999890327454,0.26159998774528503
139,9.942315101623535,9.012033462524414,2.2893621921539307,9.942315101623535,0.2630000114440918,0.1834000051021576,0.19259999692440033,0.2531999945640564,2.7010257244110107,9.77302074432373,0.002400000113993883,0.03500000014901161,5.37284517288208,0.36239999532699585,0.3824000060558319,0.1834000051021576,0.0015999999595806003,0.002400000113993883,0.03500000014901161,164.081955909729,2.9359781742095947,3.00068736076355,8.430536270141602,3.00068736076355,9.012033462524414,0.01080000028014183,0.16867999732494354,9.77302074432373,2.589829683303833,2.9359781742095947,0.0015999999595806003,3336,3.053661823272705,0.36239999532699585,5.37284517288208,0.16867999732494354,2.589829683303833,3.053661823272705,1681648266.817507,2.2893621921539307,8.430536270141602,0.3824000060558319,0.2630000114440918,0.01080000028014183,2.7010257244110107,0.19259999692440033,0.2531999945640564
140,9.425424575805664,8.482429504394531,2.296818256378174,9.425424575805664,0.25600001215934753,0.19099999964237213,0.1979999989271164,0.2386000007390976,2.6983540058135986,9.295136451721191,0.0034000000450760126,0.03739999979734421,5.148397445678711,0.34540000557899475,0.38019999861717224,0.19099999964237213,0.0020000000949949026,0.0034000000450760126,0.03739999979734421,165.16421556472778,2.8968629837036133,2.9058992862701416,8.00439167022705,2.9058992862701416,8.482429504394531,0.012600000016391277,0.16646000742912292,9.295136451721191,2.5351898670196533,2.8968629837036133,0.0020000000949949026,3360,2.943467855453491,0.34540000557899475,5.148397445678711,0.16646000742912292,2.5351898670196533,2.943467855453491,1681648267.8997667,2.296818256378174,8.00439167022705,0.38019999861717224,0.25600001215934753,0.012600000016391277,2.6983540058135986,0.1979999989271164,0.2386000007390976
141,9.058573722839355,8.252707481384277,2.2360761165618896,9.058573722839355,0.2515999972820282,0.18940000236034393,0.20000000298023224,0.2298000007867813,2.6922214031219482,8.991926193237305,0.003800000064074993,0.03739999979734421,5.006628036499023,0.3508000075817108,0.3808000087738037,0.18940000236034393,0.002199999988079071,0.003800000064074993,0.03739999979734421,166.2489137649536,2.8777527809143066,2.827996253967285,7.7575860023498535,2.827996253967285,8.252707481384277,0.012199999764561653,0.16580000519752502,8.991926193237305,2.5014426708221436,2.8777527809143066,0.002199999988079071,3384,2.8699965476989746,0.3508000075817108,5.006628036499023,0.16580000519752502,2.5014426708221436,2.8699965476989746,1681648268.984465,2.2360761165618896,7.7575860023498535,0.3808000087738037,0.2515999972820282,0.012199999764561653,2.6922214031219482,0.20000000298023224,0.2298000007867813
142,8.561042785644531,7.893181324005127,2.1960082054138184,8.561042785644531,0.2542000114917755,0.1842000037431717,0.1876000016927719,0.22339999675750732,2.661417245864868,8.43552017211914,0.004800000227987766,0.04039999842643738,4.803534507751465,0.3465999960899353,0.38519999384880066,0.1842000037431717,0.003599999938160181,0.004800000227987766,0.04039999842643738,167.35123658180237,2.781954765319824,2.840707778930664,7.407609462738037,2.840707778930664,7.893181324005127,0.013000000268220901,0.16429999470710754,8.43552017211914,2.4289731979370117,2.781954765319824,0.003599999938160181,3408,2.8289313316345215,0.3465999960899353,4.803534507751465,0.16429999470710754,2.4289731979370117,2.8289313316345215,1681648270.0867877,2.1960082054138184,7.407609462738037,0.38519999384880066,0.2542000114917755,0.013000000268220901,2.661417245864868,0.1876000016927719,0.22339999675750732
143,8.044179916381836,7.683631420135498,2.0848209857940674,8.044179916381836,0.24060000479221344,0.18719999492168427,0.1923999935388565,0.1995999962091446,2.7208333015441895,7.94251012802124,0.004800000227987766,0.04340000078082085,4.625602722167969,0.36320000886917114,0.38499999046325684,0.18719999492168427,0.004399999976158142,0.004800000227987766,0.04340000078082085,168.7097384929657,2.7905614376068115,2.7433829307556152,7.099333763122559,2.7433829307556152,7.683631420135498,0.0142000000923872,0.1634799987077713,7.94251012802124,2.3871405124664307,2.7905614376068115,0.004399999976158142,3432,2.7596282958984375,0.36320000886917114,4.625602722167969,0.1634799987077713,2.3871405124664307,2.7596282958984375,1681648271.4452896,2.0848209857940674,7.099333763122559,0.38499999046325684,0.24060000479221344,0.0142000000923872,2.7208333015441895,0.1923999935388565,0.1995999962091446
144,7.611860752105713,7.312516212463379,2.082444906234741,7.611860752105713,0.2460000067949295,0.18359999358654022,0.18119999766349792,0.19020000100135803,2.6825358867645264,7.476191997528076,0.006599999964237213,0.04479999840259552,4.4427618980407715,0.3547999858856201,0.384799987077713,0.18359999358654022,0.004999999888241291,0.006599999964237213,0.04479999840259552,170.08159756660461,2.7004382610321045,2.751127004623413,6.762182235717773,2.751127004623413,7.312516212463379,0.016599999740719795,0.1613599956035614,7.476191997528076,2.329573392868042,2.7004382610321045,0.004999999888241291,3456,2.718750476837158,0.3547999858856201,4.4427618980407715,0.1613599956035614,2.329573392868042,2.718750476837158,1681648272.8171487,2.082444906234741,6.762182235717773,0.384799987077713,0.2460000067949295,0.016599999740719795,2.6825358867645264,0.18119999766349792,0.19020000100135803
145,7.3348774909973145,7.098282814025879,2.063817262649536,7.3348774909973145,0.24719999730587006,0.1817999929189682,0.1754000037908554,0.1858000010251999,2.6349852085113525,7.2249884605407715,0.007199999876320362,0.04520000144839287,4.328136920928955,0.35040000081062317,0.3822000026702881,0.1817999929189682,0.004800000227987766,0.007199999876320362,0.04520000144839287,171.45844078063965,2.6448616981506348,2.73673415184021,6.564363479614258,2.73673415184021,7.098282814025879,0.017799999564886093,0.15977999567985535,7.2249884605407715,2.307868480682373,2.6448616981506348,0.004800000227987766,3480,2.6705915927886963,0.35040000081062317,4.328136920928955,0.15977999567985535,2.307868480682373,2.6705915927886963,1681648274.193992,2.063817262649536,6.564363479614258,0.3822000026702881,0.24719999730587006,0.017799999564886093,2.6349852085113525,0.1754000037908554,0.1858000010251999
146,7.072463512420654,6.891284465789795,2.0342483520507812,7.072463512420654,0.23479999601840973,0.19099999964237213,0.18539999425411224,0.17820000648498535,2.6265616416931152,7.072754859924316,0.007600000128149986,0.04560000076889992,4.22973108291626,0.34599998593330383,0.3741999864578247,0.19099999964237213,0.004000000189989805,0.007600000128149986,0.04560000076889992,172.67714309692383,2.6718647480010986,2.639209747314453,6.394706726074219,2.639209747314453,6.891284465789795,0.017999999225139618,0.15848000347614288,7.072754859924316,2.32450795173645,2.6718647480010986,0.004000000189989805,3504,2.569711208343506,0.34599998593330383,4.22973108291626,0.15848000347614288,2.32450795173645,2.569711208343506,1681648275.4126942,2.0342483520507812,6.394706726074219,0.3741999864578247,0.23479999601840973,0.017999999225139618,2.6265616416931152,0.18539999425411224,0.17820000648498535
147,6.728351593017578,6.5760602951049805,2.026813268661499,6.728351593017578,0.22439999878406525,0.19920000433921814,0.19140000641345978,0.1664000004529953,2.6334569454193115,6.790968894958496,0.007799999788403511,0.05000000074505806,4.0913004875183105,0.33719998598098755,0.36800000071525574,0.19920000433921814,0.00419999985024333,0.007799999788403511,0.05000000074505806,173.74922394752502,2.6776535511016846,2.553927183151245,6.127081394195557,2.553927183151245,6.5760602951049805,0.020400000736117363,0.15690000355243683,6.790968894958496,2.311800241470337,2.6776535511016846,0.00419999985024333,3528,2.486891508102417,0.33719998598098755,4.0913004875183105,0.15690000355243683,2.311800241470337,2.486891508102417,1681648276.484775,2.026813268661499,6.127081394195557,0.36800000071525574,0.22439999878406525,0.020400000736117363,2.6334569454193115,0.19140000641345978,0.1664000004529953
148,6.440371990203857,6.526126384735107,1.9508904218673706,6.440371990203857,0.2125999927520752,0.19679999351501465,0.19660000503063202,0.14740000665187836,2.678210496902466,6.482292175292969,0.008200000040233135,0.050200000405311584,3.995375633239746,0.3515999913215637,0.3774000108242035,0.19679999351501465,0.004600000102072954,0.008200000040233135,0.050200000405311584,174.8679497241974,2.683668851852417,2.500859498977661,5.980247974395752,2.500859498977661,6.526126384735107,0.020999999716877937,0.15663999319076538,6.482292175292969,2.238253355026245,2.683668851852417,0.004600000102072954,3552,2.4728353023529053,0.3515999913215637,3.995375633239746,0.15663999319076538,2.238253355026245,2.4728353023529053,1681648277.6035008,1.9508904218673706,5.980247974395752,0.3774000108242035,0.2125999927520752,0.020999999716877937,2.678210496902466,0.19660000503063202,0.14740000665187836
149,6.249398708343506,6.411069869995117,1.926056981086731,6.249398708343506,0.2117999941110611,0.19679999351501465,0.1972000002861023,0.1436000019311905,2.6554148197174072,6.304069519042969,0.00839999970048666,0.052400000393390656,3.91821551322937,0.3515999913215637,0.37560001015663147,0.19679999351501465,0.004399999976158142,0.00839999970048666,0.052400000393390656,175.94256377220154,2.6555933952331543,2.4787685871124268,5.8454909324646,2.4787685871124268,6.411069869995117,0.021199999377131462,0.15629999339580536,6.304069519042969,2.214365005493164,2.6555933952331543,0.004399999976158142,3576,2.441929817199707,0.3515999913215637,3.91821551322937,0.15629999339580536,2.214365005493164,2.441929817199707,1681648278.678115,1.926056981086731,5.8454909324646,0.37560001015663147,0.2117999941110611,0.021199999377131462,2.6554148197174072,0.1972000002861023,0.1436000019311905
150,6.034735679626465,6.234892845153809,1.919852375984192,6.034735679626465,0.21320000290870667,0.19539999961853027,0.18860000371932983,0.14059999585151672,2.6258208751678467,6.073921203613281,0.010200000368058681,0.05480000004172325,3.8258438110351562,0.3463999927043915,0.37560001015663147,0.19539999961853027,0.004399999976158142,0.010200000368058681,0.05480000004172325,177.02536296844482,2.6046102046966553,2.4806621074676514,5.683023452758789,2.4806621074676514,6.234892845153809,0.02280000038444996,0.15520000457763672,6.073921203613281,2.1800622940063477,2.6046102046966553,0.004399999976158142,3600,2.420858144760132,0.3463999927043915,3.8258438110351562,0.15520000457763672,2.1800622940063477,2.420858144760132,1681648279.760914,1.919852375984192,5.683023452758789,0.37560001015663147,0.21320000290870667,0.02280000038444996,2.6258208751678467,0.18860000371932983,0.14059999585151672
151,5.805131912231445,6.083765029907227,1.9057376384735107,5.805131912231445,0.21660000085830688,0.1889999955892563,0.17479999363422394,0.13660000264644623,2.5854058265686035,5.816530704498291,0.011800000444054604,0.058400001376867294,3.7341878414154053,0.3424000144004822,0.3783999979496002,0.1889999955892563,0.004399999976158142,0.011800000444054604,0.058400001376867294,178.08878588676453,2.537398099899292,2.5172646045684814,5.531078338623047,2.5172646045684814,6.083765029907227,0.02319999970495701,0.15355999767780304,5.816530704498291,2.148437738418579,2.537398099899292,0.004399999976158142,3624,2.4111294746398926,0.3424000144004822,3.7341878414154053,0.15355999767780304,2.148437738418579,2.4111294746398926,1681648280.824337,1.9057376384735107,5.531078338623047,0.3783999979496002,0.21660000085830688,0.02319999970495701,2.5854058265686035,0.17479999363422394,0.13660000264644623
152,5.692252159118652,6.166200637817383,1.8401867151260376,5.692252159118652,0.2070000022649765,0.19599999487400055,0.17960000038146973,0.1281999945640564,2.6027469635009766,5.733658790588379,0.010999999940395355,0.0560000017285347,3.7126967906951904,0.35760000348091125,0.3808000087738037,0.19599999487400055,0.004000000189989805,0.010999999940395355,0.0560000017285347,179.1688256263733,2.5738301277160645,2.473236322402954,5.545983791351318,2.473236322402954,6.166200637817383,0.021400000900030136,0.15415999293327332,5.733658790588379,2.1219496726989746,2.5738301277160645,0.004000000189989805,3648,2.3769218921661377,0.35760000348091125,3.7126967906951904,0.15415999293327332,2.1219496726989746,2.3769218921661377,1681648281.9043767,1.8401867151260376,5.545983791351318,0.3808000087738037,0.2070000022649765,0.021400000900030136,2.6027469635009766,0.17960000038146973,0.1281999945640564
153,5.589599132537842,6.076881408691406,1.8396050930023193,5.589599132537842,0.2046000063419342,0.19920000433921814,0.18080000579357147,0.12720000743865967,2.582188367843628,5.656656265258789,0.01080000028014183,0.05779999867081642,3.668762445449829,0.35359999537467957,0.38119998574256897,0.19920000433921814,0.004000000189989805,0.01080000028014183,0.05779999867081642,180.31976747512817,2.5607993602752686,2.4547340869903564,5.47216272354126,2.4547340869903564,6.076881408691406,0.021800000220537186,0.15410000085830688,5.656656265258789,2.1117210388183594,2.5607993602752686,0.004000000189989805,3672,2.343280076980591,0.35359999537467957,3.668762445449829,0.15410000085830688,2.1117210388183594,2.343280076980591,1681648283.0553186,1.8396050930023193,5.47216272354126,0.38119998574256897,0.2046000063419342,0.021800000220537186,2.582188367843628,0.18080000579357147,0.12720000743865967
154,5.555019378662109,6.103707790374756,1.8227596282958984,5.555019378662109,0.20659999549388885,0.19760000705718994,0.1746000051498413,0.13079999387264252,2.5509450435638428,5.627695083618164,0.010400000028312206,0.05620000138878822,3.656571865081787,0.35679998993873596,0.38040000200271606,0.19760000705718994,0.004000000189989805,0.010400000028312206,0.05620000138878822,181.4262273311615,2.5346834659576416,2.4683682918548584,5.474933624267578,2.4683682918548584,6.103707790374756,0.019999999552965164,0.15374000370502472,5.627695083618164,2.096468448638916,2.5346834659576416,0.004000000189989805,3696,2.3311381340026855,0.35679998993873596,3.656571865081787,0.15374000370502472,2.096468448638916,2.3311381340026855,1681648284.1617785,1.8227596282958984,5.474933624267578,0.38040000200271606,0.20659999549388885,0.019999999552965164,2.5509450435638428,0.1746000051498413,0.13079999387264252
155,5.441771030426025,6.05656623840332,1.8046061992645264,5.441771030426025,0.20180000364780426,0.19859999418258667,0.17820000648498535,0.12399999797344208,2.563551902770996,5.528280258178711,0.010400000028312206,0.05700000002980232,3.6139824390411377,0.35679998993873596,0.38339999318122864,0.19859999418258667,0.00419999985024333,0.010400000028312206,0.05700000002980232,182.66613245010376,2.546614408493042,2.421393394470215,5.4022345542907715,2.421393394470215,6.05656623840332,0.020600000396370888,0.1535000056028366,5.528280258178711,2.0689330101013184,2.546614408493042,0.00419999985024333,3720,2.3058722019195557,0.35679998993873596,3.6139824390411377,0.1535000056028366,2.0689330101013184,2.3058722019195557,1681648285.4016836,1.8046061992645264,5.4022345542907715,0.38339999318122864,0.20180000364780426,0.020600000396370888,2.563551902770996,0.17820000648498535,0.12399999797344208
156,5.343387126922607,5.948919296264648,1.8165203332901,5.343387126922607,0.20340000092983246,0.1995999962091446,0.1777999997138977,0.11959999799728394,2.5461368560791016,5.440750598907471,0.010200000368058681,0.05999999865889549,3.5664594173431396,0.3497999906539917,0.38119998574256897,0.1995999962091446,0.003800000064074993,0.010200000368058681,0.05999999865889549,183.98513960838318,2.5200464725494385,2.4066946506500244,5.3015594482421875,2.4066946506500244,5.948919296264648,0.021199999377131462,0.15265999734401703,5.440750598907471,2.0552334785461426,2.5200464725494385,0.003800000064074993,3744,2.2853472232818604,0.3497999906539917,3.5664594173431396,0.15265999734401703,2.0552334785461426,2.2853472232818604,1681648286.7206907,1.8165203332901,5.3015594482421875,0.38119998574256897,0.20340000092983246,0.021199999377131462,2.5461368560791016,0.1777999997138977,0.11959999799728394
157,5.261528968811035,5.982636451721191,1.7818055152893066,5.261528968811035,0.19599999487400055,0.20239999890327454,0.1785999983549118,0.11760000139474869,2.543454647064209,5.391396522521973,0.010400000028312206,0.057999998331069946,3.5471301078796387,0.3562000095844269,0.3747999966144562,0.20239999890327454,0.003599999938160181,0.010400000028312206,0.057999998331069946,185.3785490989685,2.530836343765259,2.378357172012329,5.286850452423096,2.378357172012329,5.982636451721191,0.020400000736117363,0.1518000066280365,5.391396522521973,2.060763359069824,2.530836343765259,0.003599999938160181,3768,2.253669261932373,0.3562000095844269,3.5471301078796387,0.1518000066280365,2.060763359069824,2.253669261932373,1681648288.1141002,1.7818055152893066,5.286850452423096,0.3747999966144562,0.19599999487400055,0.020400000736117363,2.543454647064209,0.1785999983549118,0.11760000139474869
158,5.11500883102417,5.94664192199707,1.7537792921066284,5.11500883102417,0.18359999358654022,0.20600000023841858,0.18379999697208405,0.1088000014424324,2.5668249130249023,5.23202657699585,0.009800000116229057,0.05779999867081642,3.496882200241089,0.358599990606308,0.38100001215934753,0.20600000023841858,0.0034000000450760126,0.009800000116229057,0.05779999867081642,186.80321097373962,2.5410873889923096,2.3453683853149414,5.200667858123779,2.3453683853149414,5.94664192199707,0.02160000056028366,0.15143999457359314,5.23202657699585,2.0244383811950684,2.5410873889923096,0.0034000000450760126,3792,2.242976188659668,0.358599990606308,3.496882200241089,0.15143999457359314,2.0244383811950684,2.242976188659668,1681648289.538762,1.7537792921066284,5.200667858123779,0.38100001215934753,0.18359999358654022,0.02160000056028366,2.5668249130249023,0.18379999697208405,0.1088000014424324
159,5.061821460723877,5.995299816131592,1.7288144826889038,5.061821460723877,0.1873999983072281,0.20160000026226044,0.1746000051498413,0.1111999973654747,2.54260516166687,5.155082702636719,0.009999999776482582,0.05719999969005585,3.482670545578003,0.36399999260902405,0.3853999972343445,0.20160000026226044,0.003599999938160181,0.009999999776482582,0.05719999969005585,187.89437246322632,2.5102970600128174,2.378483295440674,5.210566997528076,2.378483295440674,5.995299816131592,0.019999999552965164,0.15150000154972076,5.155082702636719,1.9971396923065186,2.5102970600128174,0.003599999938160181,3816,2.2465951442718506,0.36399999260902405,3.482670545578003,0.15150000154972076,1.9971396923065186,2.2465951442718506,1681648290.6299236,1.7288144826889038,5.210566997528076,0.3853999972343445,0.1873999983072281,0.019999999552965164,2.54260516166687,0.1746000051498413,0.1111999973654747
160,5.06260347366333,6.003299713134766,1.7296388149261475,5.06260347366333,0.1881999969482422,0.20579999685287476,0.17499999701976776,0.1143999993801117,2.521977663040161,5.171243667602539,0.008999999612569809,0.05719999969005585,3.4796252250671387,0.36160001158714294,0.3853999972343445,0.20579999685287476,0.003599999938160181,0.008999999612569809,0.05719999969005585,188.96791172027588,2.500073194503784,2.3703773021698,5.217912673950195,2.3703773021698,6.003299713134766,0.01899999938905239,0.15192000567913055,5.171243667602539,1.98868727684021,2.500073194503784,0.003599999938160181,3840,2.2304418087005615,0.36160001158714294,3.4796252250671387,0.15192000567913055,1.98868727684021,2.2304418087005615,1681648291.7034628,1.7296388149261475,5.217912673950195,0.3853999972343445,0.1881999969482422,0.01899999938905239,2.521977663040161,0.17499999701976776,0.1143999993801117
161,5.047936916351318,6.079329013824463,1.704303503036499,5.047936916351318,0.18520000576972961,0.2125999927520752,0.17919999361038208,0.11640000343322754,2.5127034187316895,5.186643123626709,0.00860000029206276,0.055399999022483826,3.4833438396453857,0.36800000071525574,0.38119998574256897,0.2125999927520752,0.003599999938160181,0.00860000029206276,0.055399999022483826,190.00086307525635,2.5089211463928223,2.3512024879455566,5.241563320159912,2.3512024879455566,6.079329013824463,0.018799999728798866,0.15289999544620514,5.186643123626709,1.9961183071136475,2.5089211463928223,0.003599999938160181,3864,2.2047150135040283,0.36800000071525574,3.4833438396453857,0.15289999544620514,1.9961183071136475,2.2047150135040283,1681648292.7364142,1.704303503036499,5.241563320159912,0.38119998574256897,0.18520000576972961,0.018799999728798866,2.5127034187316895,0.17919999361038208,0.11640000343322754
162,4.953316688537598,6.050390243530273,1.6921337842941284,4.953316688537598,0.18520000576972961,0.21279999613761902,0.17560000717639923,0.11320000141859055,2.513178825378418,5.081222057342529,0.00839999970048666,0.05739999935030937,3.4463002681732178,0.3693999946117401,0.38199999928474426,0.21279999613761902,0.003599999938160181,0.00839999970048666,0.05739999935030937,191.09108972549438,2.488558530807495,2.3414969444274902,5.165274143218994,2.3414969444274902,6.050390243530273,0.018200000748038292,0.15257999300956726,5.081222057342529,1.9755479097366333,2.488558530807495,0.003599999938160181,3888,2.2018821239471436,0.3693999946117401,3.4463002681732178,0.15257999300956726,1.9755479097366333,2.2018821239471436,1681648293.8266408,1.6921337842941284,5.165274143218994,0.38199999928474426,0.18520000576972961,0.018200000748038292,2.513178825378418,0.17560000717639923,0.11320000141859055
163,4.907374858856201,6.054783821105957,1.6791486740112305,4.907374858856201,0.1809999942779541,0.2134000062942505,0.18279999494552612,0.10559999942779541,2.5196824073791504,5.046507835388184,0.007600000128149986,0.05620000138878822,3.430393695831299,0.37459999322891235,0.38440001010894775,0.2134000062942505,0.0034000000450760126,0.007600000128149986,0.05620000138878822,192.2375967502594,2.4967758655548096,2.3094284534454346,5.142300605773926,2.3094284534454346,6.054783821105957,0.017999999225139618,0.1527000069618225,5.046507835388184,1.9622530937194824,2.4967758655548096,0.0034000000450760126,3912,2.1856822967529297,0.37459999322891235,3.430393695831299,0.1527000069618225,1.9622530937194824,2.1856822967529297,1681648294.9731479,1.6791486740112305,5.142300605773926,0.38440001010894775,0.1809999942779541,0.017999999225139618,2.5196824073791504,0.18279999494552612,0.10559999942779541
164,4.8956170082092285,6.084668159484863,1.672724962234497,4.8956170082092285,0.18359999358654022,0.2125999927520752,0.17980000376701355,0.10899999737739563,2.506273031234741,5.0339555740356445,0.007600000128149986,0.055399999022483826,3.425841808319092,0.376800000667572,0.3880000114440918,0.2125999927520752,0.0034000000450760126,0.007600000128149986,0.055399999022483826,193.32313656806946,2.480010747909546,2.3111412525177,5.146458625793457,2.3111412525177,6.084668159484863,0.01600000075995922,0.15321999788284302,5.0339555740356445,1.9468446969985962,2.480010747909546,0.0034000000450760126,3936,2.180722236633301,0.376800000667572,3.425841808319092,0.15321999788284302,1.9468446969985962,2.180722236633301,1681648296.0586877,1.672724962234497,5.146458625793457,0.3880000114440918,0.18359999358654022,0.01600000075995922,2.506273031234741,0.17980000376701355,0.10899999737739563
165,4.955153942108154,6.273232936859131,1.6423704624176025,4.955153942108154,0.18780000507831573,0.21660000085830688,0.17479999363422394,0.11819999665021896,2.4808924198150635,5.086977958679199,0.00839999970048666,0.052400000393390656,3.462839365005493,0.3840000033378601,0.38920000195503235,0.21660000085830688,0.00279999990016222,0.00839999970048666,0.052400000393390656,194.43310451507568,2.470407724380493,2.337911605834961,5.269330024719238,2.337911605834961,6.273232936859131,0.015200000256299973,0.15493999421596527,5.086977958679199,1.9339443445205688,2.470407724380493,0.00279999990016222,3960,2.1781716346740723,0.3840000033378601,3.462839365005493,0.15493999421596527,1.9339443445205688,2.1781716346740723,1681648297.1686556,1.6423704624176025,5.269330024719238,0.38920000195503235,0.18780000507831573,0.015200000256299973,2.4808924198150635,0.17479999363422394,0.11819999665021896
166,4.850915431976318,6.15251350402832,1.6526671648025513,4.850915431976318,0.18979999423027039,0.219200000166893,0.17239999771118164,0.11760000139474869,2.4646875858306885,4.993490219116211,0.009399999864399433,0.0544000007212162,3.414720296859741,0.3779999911785126,0.38519999384880066,0.219200000166893,0.00279999990016222,0.009399999864399433,0.0544000007212162,195.5287847518921,2.4421451091766357,2.3326902389526367,5.162333965301514,2.3326902389526367,6.15251350402832,0.014600000344216824,0.154339998960495,4.993490219116211,1.9346435070037842,2.4421451091766357,0.00279999990016222,3984,2.161116361618042,0.3779999911785126,3.414720296859741,0.154339998960495,1.9346435070037842,2.161116361618042,1681648298.2643359,1.6526671648025513,5.162333965301514,0.38519999384880066,0.18979999423027039,0.014600000344216824,2.4646875858306885,0.17239999771118164,0.11760000139474869
167,4.817514896392822,6.120375633239746,1.6497445106506348,4.817514896392822,0.18639999628067017,0.22220000624656677,0.1793999969959259,0.11500000208616257,2.468966484069824,4.983948230743408,0.00860000029206276,0.05339999869465828,3.3987364768981934,0.3774000108242035,0.3837999999523163,0.22220000624656677,0.002400000113993883,0.00860000029206276,0.05339999869465828,196.63515090942383,2.4551315307617188,2.2939913272857666,5.131369590759277,2.2939913272857666,6.120375633239746,0.013799999840557575,0.15423999726772308,4.983948230743408,1.9276570081710815,2.4551315307617188,0.002400000113993883,4008,2.138667583465576,0.3774000108242035,3.3987364768981934,0.15423999726772308,1.9276570081710815,2.138667583465576,1681648299.370702,1.6497445106506348,5.131369590759277,0.3837999999523163,0.18639999628067017,0.013799999840557575,2.468966484069824,0.1793999969959259,0.11500000208616257
168,4.847872257232666,6.239185333251953,1.6236544847488403,4.847872257232666,0.18520000576972961,0.22599999606609344,0.17839999496936798,0.121799997985363,2.4553780555725098,5.018752574920654,0.008200000040233135,0.05000000074505806,3.419398069381714,0.38600000739097595,0.3869999945163727,0.22599999606609344,0.0020000000949949026,0.008200000040233135,0.05000000074505806,198.01972889900208,2.4565649032592773,2.297245740890503,5.2069807052612305,2.297245740890503,6.239185333251953,0.013199999928474426,0.15578000247478485,5.018752574920654,1.9181005954742432,2.4565649032592773,0.0020000000949949026,4032,2.1302475929260254,0.38600000739097595,3.419398069381714,0.15578000247478485,1.9181005954742432,2.1302475929260254,1681648300.75528,1.6236544847488403,5.2069807052612305,0.3869999945163727,0.18520000576972961,0.013199999928474426,2.4553780555725098,0.17839999496936798,0.121799997985363
169,4.78822660446167,6.235036373138428,1.6142209768295288,4.78822660446167,0.1858000010251999,0.22280000150203705,0.17180000245571136,0.12200000137090683,2.446153163909912,4.939383506774902,0.00839999970048666,0.050599999725818634,3.396500587463379,0.3874000012874603,0.3885999917984009,0.22280000150203705,0.0017999999690800905,0.00839999970048666,0.050599999725818634,199.4081859588623,2.4273159503936768,2.3110411167144775,5.172074794769287,2.3110411167144775,6.235036373138428,0.013000000268220901,0.15522000193595886,4.939383506774902,1.897920846939087,2.4273159503936768,0.0017999999690800905,4056,2.1336352825164795,0.3874000012874603,3.396500587463379,0.15522000193595886,1.897920846939087,2.1336352825164795,1681648302.143737,1.6142209768295288,5.172074794769287,0.3885999917984009,0.1858000010251999,0.013000000268220901,2.446153163909912,0.17180000245571136,0.12200000137090683
170,4.799012660980225,6.201807022094727,1.6255522966384888,4.799012660980225,0.1873999983072281,0.22679999470710754,0.1736000031232834,0.12380000203847885,2.4300427436828613,4.9590582847595215,0.007600000128149986,0.050200000405311584,3.3912816047668457,0.3837999999523163,0.39100000262260437,0.22679999470710754,0.0017999999690800905,0.007600000128149986,0.050200000405311584,200.83459949493408,2.415036201477051,2.3030033111572266,5.171699523925781,2.3030033111572266,6.201807022094727,0.01360000018030405,0.15595999360084534,4.9590582847595215,1.8849427700042725,2.415036201477051,0.0017999999690800905,4080,2.1226627826690674,0.3837999999523163,3.3912816047668457,0.15595999360084534,1.8849427700042725,2.1226627826690674,1681648303.5701506,1.6255522966384888,5.171699523925781,0.39100000262260437,0.1873999983072281,0.01360000018030405,2.4300427436828613,0.1736000031232834,0.12380000203847885
